playerId,shortName,team,position,height,foot,minutesPlayed,goals,X_pass_mean,X_pass_std,Y_pass_mean,Y_pass_std,forward_passes,smart_passes,pass_end_z1,pass_end_z2,pass_end_z3,pass_end_z4,pass_end_z5,pass_end_z6,pass_end_z7,pass_end_z8,pass_end_z9,pass_reception_z1,pass_reception_z2,pass_reception_z3,pass_reception_z4,pass_reception_z5,pass_reception_z6,pass_reception_z7,pass_reception_z8,pass_reception_z9,dribble_z1,dribble_z2,dribble_z3,dribble_z4,dribble_z5,dribble_z6,dribble_z7,dribble_z8,dribble_z9,cross_z1,cross_z2,cross_z3,cross_z4,shot_z1,shot_z2,shot_z3,shot_z4,shot_wleft,shot_wright,shot_whead,defense_z1,defense_z2,defense_z3,defense_z4,defense_z5,defense_z6,defense_z7,defense_z8,defense_z9,defense_z10,defense_z11,defense_z12,clearances_per90,interceptions_per90,tackles_per90,loose_ball_won_per90,final_third_recovery_per90,air_success,headers_per90,ABCD,BACD,BCAD,BCDA,ABAB,BABA,ABAC,BABC,BCBA,ABCA,BACB,BCAB,ABCB,BACA,BCAC,flow_centrality
36,T. Alderweireld,Tottenham Hotspur,Defender,187,right,630,0,8.021582734,10.40828451,15.1971223,17.25908666,0.659448819,0.002227171,0.091314031,0.200445434,0.144766147,0.113585746,0.100222717,0.195991091,0.035634744,0.008908686,0.057906459,0.057142857,0.194805195,0.374025974,0.046753247,0.046753247,0.254545455,0,0.007792208,0.018181818,0,0,0.285714286,0,0,0.285714286,0,0,0,0,0.857142857,0,0,0.571428572,0.142857143,0.142857143,0,0,0.833333333,0.166666667,0.070175439,0.105263158,0.175438596,0.070175439,0.070175439,0.263157895,0.035087719,0,0.122807018,0.035087719,0,0.052631579,2.142857143,3.714285714,1.714285714,1.142857143,0.571428571,0.518518519,5.857142857,24.71428571,25.42857143,26.28571429,21.71428571,0.428571429,1,6.428571429,3.428571429,6.285714286,2.428571429,3.857142857,2.857142857,6.428571429,6.285714286,3.714285714,0.487967535
38,D. Blind,0,Defender,180,left,270,0,5.551839465,8.764239897,7.963210702,12.14628334,0.448863636,0.006849315,0.178082192,0.089041096,0.01369863,0.390410959,0.068493151,0.006849315,0.143835616,0.034246575,0.01369863,0.304964539,0.007092199,0,0.482269504,0.014184397,0,0.191489362,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,3.666666667,0,1.333333333,0,0.666666667,0.333333333,0,0,1,0,0,0.272727273,0.060606061,0,0.212121212,0.03030303,0,0.181818182,0.090909091,0,0.03030303,0,0.121212121,1.333333333,6.333333333,1.333333333,1,2,0.555555556,6.333333333,13,16.33333333,15.33333333,16.33333333,1,1,3.666666667,5.666666667,5,3.666666667,2.333333333,3.666666667,4.666666667,5.666666667,5,0.483019277
45,G. van der Wiel,0,Defender,183,right,185,0,4.064935065,7.472542615,6.383116883,11.52445428,0.350649351,0,0.046875,0.125,0.515625,0.015625,0.078125,0.15625,0.015625,0,0.03125,0,0.020833333,0.666666667,0,0.041666667,0.25,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,1.945945946,0,0,0.486486486,0,0,0,0,1,0,0,0.19047619,0.476190476,0,0,0.333333333,0,0,0,0,0,0,2.918918919,5.837837838,3.405405405,0.972972973,0,0.545454545,5.351351351,7.783783784,7.783783784,4.864864865,8.756756757,0.486486486,0,1.945945946,1.945945946,0,0.972972973,0.486486486,2.432432432,1.459459459,2.432432432,3.405405405,0.383016983
48,J. Vertonghen,Tottenham Hotspur,Defender,189,left,1584,0,7.054054054,9.31703832,12.80103508,14.58740487,0.606796117,0.001808318,0.191681736,0.245931284,0.05244123,0.255877034,0.100361664,0.048824593,0.043399638,0.011754069,0.013562387,0.440935673,0.159064327,0.003508772,0.300584795,0.07251462,0,0.01871345,0.004678363,0,0.181818182,0,0,0.090909091,0,0,0.090909091,0,0.090909091,0.397727273,0,0.056818182,0,0.284090909,0.284090909,0,0.056818182,0.363636364,0.272727273,0.363636364,0.149253731,0.067164179,0.037313433,0.343283582,0.059701493,0.014925373,0.194029851,0.052238806,0.014925373,0.037313433,0.014925373,0.014925373,2.329545455,5.738636364,1.875,1.704545455,0.795454545,0.72815534,9.147727273,23.57954545,22.5,22.5,18.35227273,0.965909091,0.738636364,5.454545455,4.545454545,5.340909091,3.011363636,2.215909091,2.670454545,5,5.170454545,4.318181818,0.500371369
54,C. Eriksen,Tottenham Hotspur,Midfielder,180,right,1748,5,5.2180937,7.785536991,9.270328487,13.4880274,0.412258606,0.02038736,0.069317023,0.093781855,0.076452599,0.172273191,0.163098879,0.163098879,0.079510703,0.044852192,0.088685015,0.069075452,0.074388948,0.091392136,0.178533475,0.251859724,0.181721573,0.053134963,0.034006376,0.065887354,0.109410755,0,0.109410755,0.328232265,0,0,0.21882151,0.109410755,0,1.132723112,1.390160183,0.360411899,0.566361556,1.544622426,0.308924484,0.3604119,0.102974827,0.377777778,0.6,0.022222222,0.051851852,0.02962963,0.044444444,0.148148148,0.074074074,0.096296296,0.140740741,0.088888889,0.111111111,0.059259259,0.051851852,0.103703704,0.514874142,2.883295195,0.720823799,1.029748284,1.544622426,0.3125,3.552631579,14.98283753,16.78489703,17.66018307,19.71967963,0.772311213,0.97826087,4.170480549,4.221967963,3.913043478,3.295194508,2.162471396,2.83180778,4.273455378,4.221967963,4.942791762,0.459990998
56,D. Klaassen,Werder Bremen,Midfielder,179,right,85,0,4,5.946988033,7.803278689,11.78250069,0.325,0,0.214285714,0.071428571,0.107142857,0.107142857,0.142857143,0.107142857,0.107142857,0,0.142857143,0.173913043,0.086956522,0.043478261,0.086956522,0.130434783,0.304347826,0.043478261,0.086956522,0.043478261,0,0,0,0,0,0,0,0,0,1.058823529,1.058823529,1.058823529,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0.125,0.375,0,0.125,0,0,0.125,1.058823529,2.117647059,0,0,1.058823529,0,4.235294118,10.58823529,9.529411765,5.294117647,8.470588235,0,0,3.176470588,0,3.176470588,0,1.058823529,4.235294118,1.058823529,4.235294118,1.058823529,0.293478261
66,K. Sigborsson,Nantes,Forward,186,right,24,0,1.695652174,4.236580768,3.826086957,8.922149017,0.142857143,0,0.166666667,0,0,0,0.333333333,0.333333333,0,0,0.166666667,0,0,0,0.25,0.25,0.375,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.75,0,0,0,0.666666667,18.75,3.75,3.75,7.5,7.5,0,0,0,3.75,3.75,0,0,0,3.75,0,3.75,0
74,R. Klavan,Cagliari,Defender,187,left,540,0,7.003584229,8.707287939,16.18100358,14.83038263,0.63255814,0,0.218592965,0.293969849,0.100502513,0.198492462,0.065326633,0.035175879,0.015075377,0.015075377,0.007537688,0.432343234,0.389438944,0,0.128712871,0.04620462,0,0.00330033,0,0,0.166666667,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.090909091,0.060606061,0.090909091,0.545454545,0.090909091,0,0.121212121,0,0,0,0,0,1.333333333,5.166666667,2,1,0.166666667,0.55,6.166666667,19.66666667,21.33333333,23.33333333,16.16666667,2.333333333,1.833333333,10,4.166666667,7.666666667,3,4.5,2.5,8,9.333333333,3.833333333,0.466019879
77,N. Moisander,Werder Bremen,Defender,183,left,990,1,7.04015544,9.562529227,12.45207254,15.20048581,0.656804734,0,0.208144796,0.262443439,0.106334842,0.176470588,0.099547511,0.056561086,0.027149321,0.009049774,0.00678733,0.534653465,0.227722772,0.00660066,0.155115512,0.072607261,0,0,0.00330033,0,0.181818182,0.272727273,0,0,0,0,0,0,0,0.181818182,0,0,0,0.181818182,0,0.545454546,0.090909091,0.555555556,0.111111111,0.333333333,0.202702703,0.108108108,0.067567568,0.283783784,0.135135135,0.027027027,0.162162162,0,0,0,0.013513514,0,3.090909091,6.818181818,1.181818182,1.636363636,0.363636364,0.41025641,6.272727273,10.45454545,11.36363636,11.54545455,9,0.818181818,0.727272727,3.818181818,1.272727273,1.818181818,1.545454545,0.818181818,1,3.181818182,3.454545455,1.454545455,0.388577503
91,C. Benschop,Hannover 96,Forward,191,right,19,0,0.78125,2.351860965,2.25,6.525384675,0.555555556,0,0,0,0.166666667,0,0,0.166666667,0,0.333333333,0.333333333,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,4.736842105,0,4.736842105,4.736842105,0,0,0,1,0,0,0,0,0,0,0.142857143,0.285714286,0,0.142857143,0.142857143,0,0.142857143,0.142857143,4.736842105,4.736842105,0,14.21052632,14.21052632,0.5,14.21052632,4.736842105,4.736842105,4.736842105,4.736842105,0,0,0,0,0,4.736842105,0,0,0,0,0,0
93,J. Guomundsson,Burnley,Midfielder,186,left,1109,0,3.750337382,7.369477998,5.010796221,10.82676324,0.351515152,0.020325203,0.06097561,0.048780488,0.18699187,0.101626016,0.117886179,0.166666667,0.093495935,0.093495935,0.081300813,0.042553191,0.042553191,0.127659574,0.089361702,0.10212766,0.323404255,0.110638298,0.025531915,0.136170213,0.13279777,0.13279777,0.13279777,0.13279777,0,0.796786621,0,0,0,1.136158702,1.460775473,0.649233544,0.243462579,0.730387736,0.081154193,0.162308386,0.324616772,0.8125,0.125,0.0625,0.044444444,0.044444444,0.266666667,0.055555556,0.066666667,0.166666667,0.033333333,0.022222222,0.188888889,0.055555556,0.011111111,0.044444444,0.649233544,3.165013526,1.136158702,0.324616772,0.405770965,0.4,2.840396754,5.031559964,3.651938683,4.138863841,5.275022543,0.081154193,0.243462579,0.973850316,0.730387737,1.136158702,0.324616772,0.973850316,0.81154193,0.730387737,0.892696123,1.055004509,0.339320548
102,Marcelo,Olympique Lyonnais,Defender,191,right,1347,2,7.42578125,10.0769886,14.7296875,16.13712913,0.669282511,0,0.1425,0.26375,0.23875,0.03375,0.04375,0.205,0.00375,0.01,0.0175,0.011844332,0.394247039,0.482233503,0.001692047,0.040609137,0.060913706,0.001692047,0.00676819,0,0,0,0,0,0,0,0,0,0,0,0.13363029,0,0,0,0,0.601336302,0.13363029,0,0.363636364,0.636363636,0.048543689,0.145631068,0.233009709,0.009708738,0.126213592,0.233009709,0.009708738,0.009708738,0.145631068,0,0.038834951,0,3.541202673,6.614699332,1.603563474,1.804008909,0.200445434,0.744186047,7.14922049,18.17371938,19.91091314,20.91314031,12.29398664,0.668151448,0.601336303,5.74610245,2.338530067,5.61247216,3.140311804,1.603563474,0.935412027,5.211581292,5.478841871,2.004454343,0.473023713
107,E. Pieters,Stoke City,Defender,182,left,1370,0,4.761313221,9.147828424,5.108251996,10.52050325,0.419230769,0.002493766,0.311720698,0.137157107,0.019950125,0.281795511,0.06234414,0.012468828,0.097256858,0.037406484,0.007481297,0.398773006,0.039877301,0.006134969,0.398773006,0.027607362,0,0.125766871,0.003067485,0,0.144525547,0,0,0.144525547,0,0,0.289051095,0,0,1.773722628,0,0.262773723,0,0,0,0,0,0,0,0,0.370892019,0.037558685,0.014084507,0.319248826,0.03286385,0.004694836,0.14084507,0.028169014,0,0.037558685,0.004694836,0.009389671,2.824817518,7.620437956,2.627737226,1.905109489,1.248175182,0.444444444,5.97810219,7.357664234,6.306569343,6.175182482,7.948905109,0.197080292,0.197080292,0.919708029,2.95620438,0.98540146,0.525547445,0.591240876,0.788321168,0.98540146,0.98540146,2.95620438,0.386433348
110,J. Willems,Eintracht Frankfurt,Defender,169,left,530,0,3.109170306,6.402362373,4,9.506878772,0.45508982,0.048780488,0.235772358,0.097560976,0,0.284552846,0.056910569,0.016260163,0.18699187,0.056910569,0.008130081,0.283185841,0,0.017699115,0.398230088,0,0,0.283185841,0.017699115,0,0.311320755,0,0,0.622641509,0,0.311320755,0.622641509,0,0,2.20754717,0,0.679245283,0,0.169811321,0.509433962,0,0,0.75,0.25,0,0.294117647,0,0.029411765,0.367647059,0.014705882,0,0.176470588,0.029411765,0.014705882,0.073529412,0,0,1.188679245,5.603773585,2.20754717,1.867924528,0.849056604,0.1875,3.056603774,5.433962264,5.094339623,4.58490566,5.433962264,0.169811321,0.339622642,1.018867925,1.358490566,0.509433962,1.188679245,0.679245283,1.188679245,0.509433962,1.018867925,0.849056604,0.340146214
114,K. Strootman,Roma,Midfielder,186,left,1233,1,5.991631799,8.028942428,8.908786611,12.0118959,0.512163892,0.008928571,0.119047619,0.116071429,0.0625,0.260416667,0.129464286,0.099702381,0.105654762,0.025297619,0.043154762,0.159793814,0.109965636,0.06185567,0.333333333,0.147766323,0.085910653,0.072164948,0.013745704,0.015463918,0.291970803,0.145985401,0,0.145985401,0,0,0,0,0,1.678832117,0.145985401,0.364963504,0,0.218978102,0.437956204,0,0.072992701,0.6,0,0.4,0.081081081,0.047297297,0.040540541,0.101351351,0.141891892,0.108108108,0.128378378,0.141891892,0.121621622,0.033783784,0.027027027,0.027027027,0.145985401,3.211678832,1.824817518,0.948905109,1.678832117,0.404761905,3.284671533,12.33576642,14.30656934,15.54744526,14.59854015,0.656934307,0.875912409,4.96350365,3.357664234,2.700729927,2.846715328,2.335766423,2.99270073,2.627737226,4.671532847,3.284671533,0.422511027
116,G. Wijnaldum,Liverpool,Midfielder,175,right,1216,0,5.039292731,7.164208832,9.861493124,12.33398988,0.44,0.001694915,0.133898305,0.166101695,0.1,0.189830508,0.115254237,0.130508475,0.050847458,0.020338983,0.052542373,0.101239669,0.179752066,0.097107438,0.19214876,0.202479339,0.121900826,0.039256198,0.033057851,0.033057851,0.277549342,0.277549342,0,0.416324013,0,0,0.138774671,0,0,0.148026316,0.074013158,0.074013158,0.074013158,0.888157894,0.148026315,0.444078948,0.074013158,0.047619048,0.857142857,0.095238095,0.058252427,0.038834951,0.067961165,0.097087379,0.077669903,0.126213592,0.155339806,0.106796117,0.165048544,0.019417476,0.019417476,0.067961165,0.370065789,3.478618421,1.480263158,0.888157895,1.184210526,0.263157895,3.256578947,15.39473684,15.24671053,15.24671053,12.50822368,1.184210526,0.518092105,3.404605263,3.922697368,3.552631579,1.998355263,1.628289474,2.738486842,3.552631579,3.848684211,3.182565789,0.385569708
118,M. Depay,Olympique Lyonnais,Forward,176,right,1168,8,3.760110294,6.714878562,5.867647059,11.14341325,0.393772894,0.015873016,0.156462585,0.06122449,0.029478458,0.301587302,0.097505669,0.034013605,0.156462585,0.079365079,0.038548753,0.123689727,0.023060797,0.004192872,0.471698113,0.102725367,0.035639413,0.150943396,0.062893082,0.025157233,0.175124531,0,0,1.22587173,0.350249066,0.175124531,1.22587173,0.175124531,0,1.618150685,0.616438356,0.462328767,0.154109589,1.309931505,0.385273972,0.924657533,0.231164383,0.027027027,0.891891892,0.081081081,0.064102564,0,0,0.141025641,0.038461538,0,0.256410256,0.153846154,0.012820513,0.179487179,0.141025641,0.012820513,0.077054795,2.080479452,0.385273973,1.155821918,2.003424658,0.277777778,3.621575342,10.55650685,8.090753425,9.631849315,15.17979452,0.462328767,0.84760274,1.54109589,3.775684932,2.157534247,1.232876712,2.38869863,2.465753425,1.386986301,1.618150685,5.239726027,0.433256167
120,J. Locadia,Brighton & Hove Albion,Forward,185,right,153,1,1.917525773,5.578362407,3.546391753,10.38129389,0.294117647,0.045454545,0,0.045454545,0.318181818,0.181818182,0.045454545,0.181818182,0,0.045454545,0.181818182,0.088235294,0.029411765,0.205882353,0.147058824,0.088235294,0.294117647,0.029411765,0.058823529,0.058823529,0,0,2.352941176,0,0,0,0,0,0,1.176470588,1.176470588,0.588235294,0,0,1.176470589,0.588235293,0,0.666666667,0.333333333,0,0,0,0.230769231,0.076923077,0,0.076923077,0.153846154,0.076923077,0.230769231,0,0.076923077,0.076923077,0,2.941176471,1.176470588,1.764705882,2.352941176,0.066666667,2.352941176,1.764705882,2.352941176,3.529411765,5.294117647,0,0,1.176470588,1.176470588,1.176470588,0,0.588235294,0.588235294,0.588235294,1.176470588,1.176470588,0.262879699
122,D. Mertens,Napoli,Forward,169,right,1552,7,3.117336152,5.887119443,5.50422833,10.39803009,0.317427386,0.036211699,0.072423398,0.069637883,0.044568245,0.21448468,0.158774373,0.111420613,0.114206128,0.103064067,0.052924791,0.037698413,0.069444444,0.013888889,0.194444444,0.251984127,0.067460317,0.150793651,0.168650794,0.045634921,0.31314433,0.104381442,0,0.521907218,0.730670102,0.104381442,0.835051547,0.31314433,0.104381442,0.637886598,0.579896907,0.289948454,0.173969072,0.811855669,1.101804124,0.405927836,0.811855669,0.296296296,0.62962963,0.074074074,0.011111111,0.022222222,0.022222222,0.122222222,0.022222222,0.077777778,0.188888889,0.155555556,0.066666667,0.1,0.144444444,0.066666667,0.289948454,1.507731959,0.869845361,0.81185567,1.565721649,0.25,2.667525773,5.567010309,5.856958763,7.132731959,14.61340206,0.405927835,0.231958763,0.927835052,2.319587629,2.725515464,0.753865979,1.565721649,1.62371134,1.971649485,1.217783505,3.24742268,0.269368476
123,O. Toivonen,Toulouse,Forward,192,right,439,0,3.83974359,7.538537044,5.913461538,11.50907142,0.342465753,0.009259259,0.055555556,0.148148148,0.074074074,0.203703704,0.166666667,0.083333333,0.12037037,0.064814815,0.046296296,0.069565217,0.07826087,0.069565217,0.191304348,0.339130435,0.12173913,0.026086957,0.069565217,0.034782609,0,0,0,0,0,0,0,0,0,0.20501139,0.20501139,0,0,0.615034169,0,0.20501139,0.410022779,0.166666667,0.5,0.333333333,0.023255814,0,0.023255814,0.023255814,0.11627907,0.093023256,0.23255814,0.162790698,0.186046512,0.069767442,0.069767442,0,1.640091116,3.075170843,0.615034169,1.845102506,2.255125285,0.44,7.380410023,4.510250569,6.970387244,7.175398633,7.995444191,0.615034169,0.410022779,1.435079727,0.20501139,0.820045558,0.615034169,0.615034169,1.025056948,2.050113895,2.050113895,0.820045558,0.332479888
130,S. de Vrij,Lazio,Defender,189,right,1502,2,6.897363465,8.987257322,13.85122411,14.55835841,0.682926829,0,0.245997089,0.240174672,0.181950509,0.160116448,0.066957787,0.055312955,0.016011645,0.001455604,0.004366812,0.164759725,0.679633867,0.054919908,0.029748284,0.068649886,0,0,0.00228833,0,0.059920107,0,0,0,0.059920107,0,0,0,0,0,0,0,0,0,0,0.239680426,0,0,0.5,0.5,0.094736842,0.210526316,0.084210526,0.157894737,0.189473684,0.136842105,0.021052632,0.063157895,0.010526316,0,0.010526316,0.021052632,2.636484687,7.370173103,1.138482024,1.19840213,0.299600533,0.64516129,4.733688415,13.54194407,13.30226365,12.22370173,6.89081225,0.659121172,0.17976032,2.7563249,1.438082557,3.055925433,1.55792277,1.797603196,1.498002663,3.475366178,2.396804261,0.898801598,0.372730641
132,T. Kongolo,Huddersfield Town,Defender,188,left,759,0,4.035928144,7.754141254,5.205588822,9.966526411,0.520179372,0,0.305555556,0.144444444,0.005555556,0.366666667,0.022222222,0.011111111,0.072222222,0.022222222,0.011111111,0.40625,0.03125,0.015625,0.4140625,0.0078125,0,0.109375,0.0078125,0.0078125,0,0,0.23715415,0,0,0,0,0,0,1.067193676,0,0,0,0,0,0.118577075,0,1,0,0,0.352941176,0.12745098,0,0.264705882,0.039215686,0,0.107843137,0.058823529,0.009803922,0.039215686,0,0,3.675889328,7.233201581,2.015810277,2.015810277,0.830039526,0.6,5.454545455,5.335968379,3.438735178,5.217391304,5.691699605,0.830039526,0.592885375,1.067193676,1.897233202,0.711462451,0.4743083,1.541501976,0.23715415,0.711462451,1.185770751,1.304347826,0.268723328
134,B. Martins Indi,Stoke City,Defender,185,left,786,0,5.957943925,9.232774707,10.23130841,14.83635168,0.578059072,0,0.198019802,0.292079208,0.108910891,0.173267327,0.064356436,0.059405941,0.01980198,0.01980198,0.014851485,0.398601399,0.328671329,0.027972028,0.174825175,0.020979021,0.006993007,0.027972028,0.013986014,0,0,0.114503817,0,0,0,0,0,0,0,0.34351145,0,0,0,0.114503817,0,0.114503817,0,1,0,0,0.211267606,0.183098592,0.098591549,0.23943662,0.126760563,0.056338028,0.042253521,0.028169014,0,0,0.014084507,0,3.435114504,4.694656489,0.916030534,1.717557252,0.114503817,0.527777778,5.610687023,6.297709924,6.641221374,7.328244275,5.267175573,0.229007634,0.114503817,2.404580153,0.801526718,1.603053435,0.458015267,0.458015267,0.916030534,1.030534351,2.290076336,1.145038168,0.295620478
151,J. Guidetti,Deportivo Alaves,Forward,185,right,509,2,2.745762712,6.304618264,5.11299435,11.35887421,0.375838926,0.027522936,0.073394495,0.064220183,0.100917431,0.174311927,0.128440367,0.155963303,0.119266055,0.073394495,0.055045872,0.067669173,0.067669173,0.082706767,0.172932331,0.203007519,0.157894737,0.037593985,0.112781955,0.097744361,0,0,0.265225933,0,0.265225933,0,0,0,0,0,0.884086444,0,0.530451866,0.530451867,0.353634578,0.884086445,0.353634578,0.25,0.666666667,0.083333333,0,0,0.018867925,0.169811321,0.075471698,0.075471698,0.150943396,0.113207547,0.188679245,0.056603774,0.094339623,0.056603774,0.176817289,1.768172888,0.353634578,2.121807466,1.591355599,0.428571429,8.487229862,4.597249509,4.42043222,5.304518664,5.127701375,0.176817289,0,0.530451866,0.353634578,1.591355599,0.530451866,0.884086444,0.884086444,0.353634578,1.41453831,0.176817289,0.313933216
159,J. Gouweleeuw,Augsburg,Defender,188,right,810,0,7.647416413,11.81762741,10.5668693,14.81121987,0.603448276,0.002941176,0.117647059,0.291176471,0.202941176,0.038235294,0.041176471,0.173529412,0.011764706,0.023529412,0.067647059,0.008130081,0.166666667,0.691056911,0,0.020325203,0.101626016,0.004065041,0.004065041,0.004065041,0,0,0.444444444,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0.111111111,0.111111111,0.111111111,0,0,0.333333333,0.666666667,0.021276596,0.095744681,0.212765957,0.031914894,0.085106383,0.35106383,0,0.021276596,0.170212766,0,0,0.010638298,2.666666667,5.888888889,2.666666667,1.666666667,0.666666667,0.651162791,6.777777778,7.444444444,8.888888889,7.888888889,8,0.666666667,0.555555556,3,2.555555556,2.111111111,2.111111111,1.222222222,1.111111111,3.111111111,2.555555556,2.222222222,0.375164709
160,D. Janmaat,Watford,Defender,185,right,891,1,4.906944444,8.208408904,6.598611111,12.2112262,0.47311828,0.016835017,0.03030303,0.121212121,0.286195286,0.01010101,0.050505051,0.235690236,0.026936027,0.050505051,0.124579125,0,0.011764706,0.454901961,0,0.007843137,0.333333333,0,0.003921569,0.188235294,0,0,0,0,0,0.235690235,0,0,0.471380472,0,2.222222222,0,0.606060606,0.505050505,0.101010101,0.101010101,0.101010101,0.25,0.625,0.125,0,0.032786885,0.360655738,0,0.016393443,0.262295082,0,0.024590164,0.163934426,0,0.016393443,0.12295082,2.121212121,5.454545455,2.323232323,1.414141414,1.919191919,0.619047619,5.656565657,7.474747475,5.757575758,6.767676768,8.585858586,0.606060606,0.404040404,0.606060606,2.929292929,2.02020202,0.606060606,1.313131313,1.616161616,1.717171717,1.313131313,2.323232323,0.395558662
173,R. van La Parra,Huddersfield Town,Midfielder,181,right,993,2,2.762483131,6.029678517,3.81511471,9.262367241,0.278625954,0.019417476,0.213592233,0.09223301,0.019417476,0.218446602,0.116504854,0.077669903,0.169902913,0.038834951,0.024271845,0.259109312,0.024291498,0.036437247,0.356275304,0.04048583,0.064777328,0.149797571,0.032388664,0.036437247,1.329305135,0,0,1.163141995,0,0.166163143,0.996978852,0,0,1.903323263,0.181268882,0.634441088,0,0.634441088,0.362537765,0.271903323,0.090634442,0.2,0.8,0,0.214876033,0.008264463,0.016528926,0.280991736,0.024793388,0.024793388,0.223140496,0.033057851,0.016528926,0.115702479,0.016528926,0.024793388,0.181268882,2.900302115,1.268882175,1.268882175,1.450151057,0.36,2.719033233,4.622356495,3.987915408,3.897280967,5.891238671,0.090634441,0.271903323,0.725075529,1.812688822,1.268882175,0.453172205,0.634441088,1.359516616,1.450151057,0.634441088,1.812688822,0.281675882
174,F. Duricic,Benevento,Midfielder,181,right,373,0,3.401993355,6.507011297,5.96013289,11.40402292,0.395833333,0.027272727,0.181818182,0.090909091,0.1,0.218181818,0.072727273,0.063636364,0.1,0.063636364,0.045454545,0.207692308,0.115384615,0.107692308,0.330769231,0.069230769,0.069230769,0.053846154,0.023076923,0.023076923,2.171581769,1.085790885,0,0.542895442,0,0.542895442,0,0,0,0.241286863,0.241286863,0,0.241286863,0.482573727,0.241286863,0.241286863,0,0.5,0.5,0,0.131578947,0,0.026315789,0.289473684,0,0.157894737,0.184210526,0.052631579,0.052631579,0.052631579,0.026315789,0.026315789,0.72386059,3.136729223,1.689008043,1.930294906,1.689008043,0.166666667,0.965147453,7.238605898,8.445040214,9.168900804,12.54691689,0.482573727,0.72386059,1.930294906,2.895442359,0.72386059,2.171581769,1.930294906,1.689008043,2.171581769,1.930294906,3.860589812,0.352231259
179,L. Narsingh,Swansea City,Midfielder,175,right,473,1,3.690544413,7.119783591,4.636103152,9.51900475,0.31372549,0.007874016,0.023622047,0.023622047,0.244094488,0.007874016,0.094488189,0.338582677,0,0.11023622,0.125984252,0.008,0.016,0.192,0.008,0.016,0.504,0.008,0.016,0.232,0,0.634249471,0.951374206,0,0,0.317124735,0,0,0.951374206,0.380549683,2.093023256,0.190274841,0.951374207,0.190274842,0,0.190274842,0.761099366,0.333333333,0.666666667,0,0.027027027,0.027027027,0.189189189,0,0,0.162162162,0.054054054,0,0.351351351,0,0.027027027,0.162162162,0.190274841,1.902748414,0.951374207,0.951374207,1.522198732,0.1,2.093023256,5.32769556,3.615221987,4.566596195,8.942917548,0,0.761099366,1.33192389,2.283298097,0.761099366,0.190274841,1.141649049,1.712473573,0.380549683,0.380549683,3.044397463,0.314212198
192,J. Vukovic,Hellas Verona,Defender,195,left,614,0,6.7425,8.760311146,14.38,17.16076425,0.629213483,0,0.320675105,0.185654008,0.172995781,0.147679325,0.037974684,0.05907173,0.012658228,0,0.008438819,0.387596899,0.434108527,0.03875969,0.07751938,0.03875969,0.007751938,0.015503876,0,0,0.293159609,0,0,0,0,0,0,0,0,0.146579805,0,0,0,0,0,0.293159609,0,0.5,0,0.5,0.138888889,0.305555556,0.027777778,0.194444444,0.138888889,0.027777778,0.083333333,0.055555556,0,0,0,0.027777778,3.2247557,9.96742671,0.439739414,1.758957655,0.439739414,0.5,6.889250814,8.794788274,8.208469055,8.648208469,6.156351792,0.586319218,0.439739414,2.052117264,1.465798046,1.026058632,1.758957655,0.732899023,0.586319218,3.078175896,1.758957655,1.758957655,0.366189939
254,R. Rosales,Malaga,Defender,175,right,1440,0,4.87979351,8.623293193,6.248525074,11.91288326,0.481012658,0.003703704,0.016666667,0.116666667,0.322222222,0.016666667,0.035185185,0.309259259,0.014814815,0.037037037,0.090740741,0,0.011811024,0.498031496,0.003937008,0.001968504,0.36023622,0.001968504,0,0.122047244,0,0,0.416666666,0,0,0.208333333,0.104166667,0,0.208333333,0.0625,3.125,0.0625,0.25,0.4375,0,0,0,0.142857143,0.857142857,0,0.010638298,0.053191489,0.313829787,0,0.015957447,0.281914894,0,0.021276596,0.228723404,0,0.005319149,0.069148936,2,6.4375,2.25,1.125,1.25,0.62745098,5.0625,8,6.625,7.1875,8.25,0.4375,0.4375,2.75,2.1875,1.375,1.75,2.25,1,1.375,3.3125,2.3125,0.483434233
261,N. Chadli,West Bromwich Albion,Midfielder,187,right,112,0,3.610169492,7.261179132,5.084745763,9.745535026,0.28125,0,0.142857143,0.095238095,0.095238095,0.19047619,0.19047619,0.047619048,0.095238095,0.047619048,0,0,0.142857143,0.095238095,0.333333333,0.047619048,0.095238095,0.095238095,0.142857143,0.047619048,0,0,0,0,0,0,0,0,0,0,0.803571429,0.803571429,0.803571429,0.803571429,0,0,0,0,1,0,0,0,0.6,0.2,0,0,0,0.2,0,0,0,0,0,1.607142857,0,0,0,0,2.410714286,5.625,4.821428571,5.625,6.428571429,0,0.803571429,0.803571429,0,1.607142857,0,1.607142857,1.607142857,0,0,0,0.25210084
