playerId,shortName,team,position,height,foot,minutesPlayed,goals,X_pass_mean,X_pass_std,Y_pass_mean,Y_pass_std,forward_passes,smart_passes,pass_end_z1,pass_end_z2,pass_end_z3,pass_end_z4,pass_end_z5,pass_end_z6,pass_end_z7,pass_end_z8,pass_end_z9,pass_reception_z1,pass_reception_z2,pass_reception_z3,pass_reception_z4,pass_reception_z5,pass_reception_z6,pass_reception_z7,pass_reception_z8,pass_reception_z9,dribble_z1,dribble_z2,dribble_z3,dribble_z4,dribble_z5,dribble_z6,dribble_z7,dribble_z8,dribble_z9,cross_z1,cross_z2,cross_z3,cross_z4,shot_z1,shot_z2,shot_z3,shot_z4,shot_wleft,shot_wright,shot_whead,defense_z1,defense_z2,defense_z3,defense_z4,defense_z5,defense_z6,defense_z7,defense_z8,defense_z9,defense_z10,defense_z11,defense_z12,clearances_per90,interceptions_per90,tackles_per90,loose_ball_won_per90,final_third_recovery_per90,air_success,headers_per90,ABCD,BACD,BCAD,BCDA,ABAB,BABA,ABAC,BABC,BCBA,ABCA,BACB,BCAB,ABCB,BACA,BCAC,flow_centrality
102,Marcelo,Olympique Lyonnais,Defender,191,right,1800,1,7.812462908,10.21371215,15.47121662,16.77102067,0.664685908,0,0.150517404,0.245531515,0.225776105,0.041392286,0.059266228,0.2144873,0.002822201,0.004703669,0.030103481,0.019300362,0.371531966,0.474065139,0.001206273,0.049457177,0.082026538,0,0.001206273,0.001206273,0,0,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0.1,0.35,0,0,0.111111111,0.888888889,0.07751938,0.11627907,0.217054264,0.023255814,0.11627907,0.286821705,0.007751938,0.031007752,0.085271318,0,0.023255814,0.015503876,3.9,6.4,1.55,1.15,0.05,0.728813559,7.7,17.75,22.15,21.65,13.25,0.35,0.3,5.55,1.9,5.4,3.35,1.6,1.4,5.2,5.2,1.7,0.468486782
107,E. Pieters,Stoke City,Defender,182,left,1350,0,4.254476909,7.924483867,5.162111216,10.37768455,0.372360845,0.002702703,0.283783784,0.137837838,0.018918919,0.291891892,0.067567568,0.010810811,0.097297297,0.035135135,0.008108108,0.393393393,0.018018018,0.003003003,0.387387387,0.024024024,0,0.171171171,0.003003003,0,0.419047619,0,0,0,0,0,0.314285715,0,0,2.2,0,0.733333333,0,0.133333333,0.066666667,0,0,1,0,0,0.310734463,0.050847458,0,0.316384181,0.06779661,0,0.163841808,0.016949153,0.016949153,0.056497175,0,0,2,6.466666667,2.333333333,1.466666667,1.133333333,0.6,5.533333333,6.866666667,6.533333333,5.8,7,0.533333333,0.266666667,1.066666667,2.333333333,1.4,1.333333333,1.066666667,1.533333333,1.266666667,1.266666667,1.733333333,0.38750117
110,J. Willems,Eintracht Frankfurt,Defender,169,left,1134,0,4.025922233,7.966705043,5.41774676,11.46312164,0.454767726,0.01572327,0.286163522,0.094339623,0.01572327,0.254716981,0.050314465,0.006289308,0.113207547,0.08490566,0.022012579,0.34519573,0.003558719,0.003558719,0.430604982,0.003558719,0.010676157,0.1886121,0.003558719,0.010676157,0.767195766,0,0,0.767195766,0,0,0.767195766,0,0,1.904761905,0.238095238,0.317460317,0,0.555555555,0.396825397,0.079365079,0,0.692307692,0.230769231,0.076923077,0.284552846,0,0.024390244,0.406504065,0,0,0.219512195,0,0,0.048780488,0,0.016260163,1.428571429,5.238095238,2.222222222,1.26984127,1.428571429,0.5,3.968253968,6.349206349,5,5,7.698412698,0.158730159,0.158730159,1.111111111,2.063492063,1.349206349,0.555555556,1.507936508,0.793650794,1.428571429,1.111111111,2.142857143,0.386815957
114,K. Strootman,Roma,Midfielder,186,left,1017,0,5.516506922,7.78512702,8.651757188,11.51457427,0.518821604,0.011299435,0.148775895,0.09039548,0.088512241,0.269303202,0.133709981,0.086629002,0.088512241,0.026365348,0.026365348,0.178111588,0.111587983,0.06223176,0.332618026,0.145922747,0.079399142,0.045064378,0.027896996,0.017167382,0.194690265,0.194690265,0,0.194690265,0.194690265,0,0,0,0,0.530973451,0.088495575,0,0,0.442477876,0.265486726,0.176991151,0.088495575,0.727272727,0.090909091,0.181818182,0.038167939,0.030534351,0.022900763,0.106870229,0.091603053,0.083969466,0.213740458,0.167938931,0.13740458,0.06870229,0.015267176,0.022900763,0.796460177,4.159292035,1.327433628,2.831858407,2.743362832,0.681818182,4.07079646,13.62831858,15.75221239,13.71681416,15.13274336,0.619469027,1.061946903,5.398230088,2.920353982,2.212389381,2.831858407,2.566371681,2.831858407,3.097345133,4.778761062,3.274336283,0.434285031
116,G. Wijnaldum,Liverpool,Midfielder,175,right,1130,1,5.328072153,7.035987066,10.29425028,13.09214611,0.420869565,0.001908397,0.143129771,0.160305344,0.103053435,0.164122137,0.169847328,0.124045802,0.032442748,0.022900763,0.022900763,0.168202765,0.158986175,0.059907834,0.239631336,0.223502304,0.085253456,0.023041475,0.025345622,0.016129032,0.28318584,0.14159292,0.14159292,0.28318584,0,0.28318584,0,0,0,0.079646018,0.079646018,0,0,0.557522124,0.079646018,0.477876106,0.079646018,0.066666667,0.733333333,0.2,0.1,0.036363636,0.018181818,0.181818182,0.1,0.181818182,0.1,0.1,0.072727273,0.063636364,0.009090909,0.036363636,0.477876106,3.424778761,1.433628319,1.592920354,1.274336283,0.457142857,3.504424779,14.4159292,16.72566372,13.77876106,13.14159292,0.716814159,0.876106195,4.061946903,3.504424779,3.345132743,1.672566372,1.991150442,3.026548673,5.495575221,3.584070796,3.424778761,0.374687497
118,M. Depay,Olympique Lyonnais,Forward,176,right,1385,7,3.401976936,6.490898902,5.518945634,10.96802909,0.366666667,0.019565217,0.186956522,0.067391304,0.019565217,0.280434783,0.102173913,0.063043478,0.134782609,0.056521739,0.05,0.175141243,0.033898305,0.011299435,0.416195857,0.128060264,0.04519774,0.11299435,0.052730697,0.024482109,0.363898917,0,0,1.091696751,0.121299638,0.121299638,1.455595668,0.121299638,0.121299638,0.714801444,0.389891697,0.519855596,0.129963899,1.624548738,0.649819494,0.519855596,0.129963898,0.222222222,0.733333333,0.044444444,0.073684211,0,0.010526316,0.221052632,0.010526316,0.021052632,0.305263158,0.084210526,0.063157895,0.136842105,0.042105263,0.031578947,0.129963899,1.299638989,0.649819495,1.16967509,1.624548736,0.133333333,2.924187726,8.44765343,6.368231047,8.512635379,13.71119134,0.844765343,0.844765343,1.16967509,3.833935018,2.664259928,0.974729242,1.299638989,1.299638989,1.494584838,1.949458484,5.068592058,0.410689299
120,J. Locadia,Brighton & Hove Albion,Forward,185,right,63,0,1.958333333,4.133418068,5.416666667,11.95250262,0.363636364,0.111111111,0,0.222222222,0.333333333,0.111111111,0,0.222222222,0.111111111,0,0,0,0.2,0.1,0.2,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,1,0,0.25,0,0,0,0.25,0,0,0,0,0.5,0,0,0,1.428571429,0,1.428571429,1.428571429,0.333333333,5.714285714,2.857142857,2.857142857,5.714285714,2.857142857,0,0,0,0,2.857142857,0,1.428571429,0,0,0,0,0.122282609
122,D. Mertens,Napoli,Forward,169,right,1466,6,3.264994547,5.893209615,6.00436205,10.28321557,0.366598778,0.052219321,0.033942559,0.065274151,0.023498695,0.18537859,0.15926893,0.164490862,0.133159269,0.107049608,0.067885117,0.032586558,0.038696538,0.010183299,0.17107943,0.33604888,0.105906314,0.138492872,0.095723014,0.071283096,0,0,0,0.543753655,0.135938413,0.271876827,0.135938413,0.543753655,0,0.184174625,0.306957708,0.675306958,0.306957708,1.166439289,0.859481583,0.36834925,0.552523874,0.125,0.833333333,0.041666667,0,0,0,0.031578947,0.042105263,0.052631579,0.168421053,0.273684211,0.168421053,0.105263158,0.147368421,0.010526316,0.184174625,1.105047749,0.552523874,0.920873124,1.90313779,0,3.253751705,4.911323329,6.077762619,10.31377899,15.59345157,0.552523874,0.306957708,1.227830832,1.657571623,3.192360164,0.982264666,1.412005457,1.657571623,1.227830832,1.841746248,2.332878581,0.27953176
123,O. Toivonen,Toulouse,Forward,192,right,329,0,3.783464567,7.581204799,6.299212598,11.95929523,0.365853659,0,0.152173913,0.097826087,0.097826087,0.130434783,0.108695652,0.097826087,0.097826087,0.076086957,0.108695652,0.118181818,0.054545455,0.072727273,0.172727273,0.254545455,0.118181818,0.027272727,0.163636364,0.018181818,0.547112462,0,0,0,0,0,0,0,0,0,0,0.273556231,0,0.820668694,0,1.914893616,0.273556231,0.181818182,0.454545455,0.363636364,0,0,0,0.157894737,0.078947368,0.026315789,0.184210526,0.210526316,0.210526316,0,0.105263158,0.026315789,0.547112462,1.367781155,0.820668693,2.462006079,2.462006079,0.454545455,10.12158055,6.018237082,7.933130699,8.753799392,7.386018237,0.273556231,0,0.820668693,0.547112462,2.73556231,1.094224924,0.820668693,0.547112462,1.914893617,2.462006079,0.820668693,0.41188049
130,S. de Vrij,Lazio,Defender,189,right,1537,4,7.035746202,9.649518704,14.0893655,15.03689748,0.652795839,0,0.247538678,0.268635724,0.160337553,0.144866385,0.042194093,0.0604782,0.023909986,0.005625879,0.004219409,0.212527964,0.58836689,0.089485459,0.015659955,0.071588367,0.011185682,0,0.011185682,0,0.117111256,0.117111256,0,0,0,0,0,0,0,0,0,0,0,0.175666884,0,0.292778139,0,0.125,0.625,0.25,0.12173913,0.156521739,0.12173913,0.104347826,0.217391304,0.104347826,0.026086957,0.086956522,0.052173913,0,0.008695652,0,2.16655823,7.202342225,1.34677944,1.405335068,0.117111256,0.659090909,6.26545218,13.52635003,14.17046194,11.88679245,6.79245283,0.585556278,0.351333767,2.810670137,1.756668835,2.927781392,1.873780091,1.229668185,0.878334418,3.689004554,2.225113858,1.581001952,0.382732364
132,T. Kongolo,Huddersfield Town,Defender,188,left,547,0,3.823129252,7.455657413,5.412698413,10.74126377,0.379310345,0,0.268965517,0.165517241,0.04137931,0.337931034,0.04137931,0.006896552,0.04137931,0.027586207,0,0.431654676,0.028776978,0,0.395683453,0.014388489,0,0.122302158,0.007194245,0,0.658135284,0,0,0,0.329067641,0,0,0,0,1.809872029,0,0.329067642,0,0.164533821,0.164533821,0,0,0.5,0.5,0,0.319444444,0.111111111,0,0.222222222,0.041666667,0,0.25,0.013888889,0.013888889,0.027777778,0,0,2.138939671,4.606946984,2.961608775,1.316270567,0.658135283,0.636363636,5.758683729,5.758683729,6.745886654,4.771480804,5.758683729,0.164533821,0,0.493601463,1.809872029,1.809872029,1.316270567,0.987202925,0.987202925,1.316270567,0.822669104,1.480804388,0.481182216
134,B. Martins Indi,Stoke City,Defender,185,left,455,0,4,6.689625677,6.97826087,12.54666248,0.491666667,0,0.25,0.318181818,0.159090909,0.125,0.056818182,0.045454545,0.011363636,0,0,0.509803922,0.333333333,0.078431373,0.058823529,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197802198,0,1,0,0,0.130434783,0.130434783,0.108695652,0.152173913,0.260869565,0.065217391,0.108695652,0.02173913,0.02173913,0,0,0,2.175824176,6.131868132,1.582417582,2.175824176,0.395604396,0.5,5.934065934,4.747252747,3.758241758,4.747252747,2.967032967,0.197802198,0,0.791208791,0.989010989,1.384615385,0,0.395604396,0.395604396,0.395604396,0.989010989,0.395604396,0.287335426
151,J. Guidetti,Deportivo Alaves,Forward,185,right,770,1,2.826638478,5.8671349,4.213530655,8.836729182,0.393364929,0.01910828,0.057324841,0.101910828,0.063694268,0.152866242,0.133757962,0.133757962,0.165605096,0.095541401,0.057324841,0.068965517,0.04137931,0.04137931,0.213793103,0.172413793,0.165517241,0.103448276,0.117241379,0.075862069,0,0.163636364,0.163636364,0.163636364,0,0.163636364,0,0,0.163636364,0.467532468,0.584415584,0.116883117,0.584415584,1.051948053,0.35064935,0.116883116,0.467532468,0.411764706,0.529411765,0.058823529,0.042857143,0.014285714,0.014285714,0.057142857,0.042857143,0.042857143,0.185714286,0.114285714,0.2,0.042857143,0.185714286,0.057142857,0.350649351,1.753246753,0.467532468,2.220779221,2.337662338,0.255319149,6.194805195,3.74025974,3.74025974,4.090909091,5.844155844,0.350649351,0.116883117,0.350649351,0.701298701,0.233766234,0.584415584,0.233766234,0.467532468,0.818181818,0.701298701,1.168831169,0.324998501
159,J. Gouweleeuw,Augsburg,Defender,188,right,1576,0,6.311582382,10.63667032,8.964926591,14.16651677,0.62283237,0.003584229,0.150537634,0.254480287,0.197132616,0.075268817,0.0609319,0.136200717,0.014336918,0.017921147,0.05734767,0.24137931,0.246305419,0.315270936,0.034482759,0.051724138,0.086206897,0.007389163,0.004926108,0.012315271,0,0,0.358955765,0,0,0.179477883,0,0.089738941,0,0.114213198,0.399746193,0.057106599,0.057106599,0.114213198,0.057106599,0.228426396,0.228426396,0.181818182,0.363636364,0.454545455,0.086956522,0.115942029,0.15942029,0.077294686,0.178743961,0.183574879,0.028985507,0.028985507,0.086956522,0.004830918,0.024154589,0.024154589,2.284263959,5.881979695,2.284263959,1.598984772,0.742385787,0.458333333,6.338832487,6.567258883,7.081218274,6.967005076,5.482233503,0.57106599,0.285532995,2.855329949,1.427664975,1.998730964,1.884517766,1.256345178,0.913705584,1.998730964,2.741116751,1.484771574,0.362134885
160,D. Janmaat,Watford,Defender,185,right,919,2,5.723536737,9.848011126,7.163138232,12.32587596,0.457777778,0.005952381,0.005952381,0.12202381,0.255952381,0.011904762,0.06547619,0.261904762,0.029761905,0.077380952,0.130952381,0.003030303,0.018181818,0.36969697,0,0.024242424,0.390909091,0,0.012121212,0.181818182,0,0,0.279807244,0,0,0.559614487,0,0,0.139903622,0,3.623503808,0,0.685527748,0.783460282,0.19586507,0.097932536,0.391730142,0.133333333,0.733333333,0.133333333,0,0.086021505,0.35483871,0,0.010752688,0.247311828,0,0.032258065,0.193548387,0.010752688,0,0.064516129,1.958650707,5.190424374,1.664853101,0.979325354,1.175190424,0.5,5.48422198,7.051142546,6.855277476,8.520130577,12.63329706,0.391730141,0.391730141,1.664853101,2.252448313,2.74211099,1.077257889,1.958650707,1.566920566,2.74211099,2.644178455,2.644178455,0.431474871
173,R. van La Parra,Huddersfield Town,Midfielder,181,right,1132,0,3.160621762,6.09895097,4.49015544,9.170874228,0.308411215,0.006369427,0.200636943,0.073248408,0.076433121,0.21656051,0.092356688,0.076433121,0.121019108,0.060509554,0.041401274,0.200598802,0.035928144,0.065868263,0.338323353,0.053892216,0.101796407,0.128742515,0.026946108,0.047904192,0.909010599,0.389575972,0.519434628,0.389575972,0.389575972,0.259717316,0.779151943,0,0.259717316,2.703180212,0.715547703,0.795053004,0.397526502,1.351590106,0.556537103,0.0795053,0,0,1,0,0.114035088,0,0.052631579,0.140350877,0.070175439,0.087719298,0.245614035,0.035087719,0.061403509,0.096491228,0.01754386,0.078947368,0.318021201,3.498233216,1.590106007,1.272084806,1.828621908,0.290322581,3.657243816,7.632508834,5.326855124,5.485865724,8.507067138,0.477031802,0.556537102,1.351590106,2.385159011,1.669611307,0.795053004,1.749116608,1.828621908,1.272084806,1.431095406,2.941696113,0.357817036
174,F. Duricic,Benevento,Midfielder,181,right,604,0,4.315789474,7.244023883,6.754385965,11.4018016,0.426666667,0.020942408,0.146596859,0.120418848,0.078534031,0.193717277,0.094240838,0.104712042,0.115183246,0.041884817,0.062827225,0.159340659,0.120879121,0.054945055,0.263736264,0.131868132,0.087912088,0.071428571,0.054945055,0.054945055,0.454862322,0,0.682293483,1.364586965,0.682293483,0.227431161,0,0.227431161,0.682293483,0.149006623,0.298013245,0.298013245,0,0.894039736,0.298013245,0,0.149006622,0,1,0,0.105263158,0.01754386,0.01754386,0.210526316,0.105263158,0.052631579,0.280701754,0.035087719,0.105263158,0.052631579,0.01754386,0,0.298013245,2.235099338,1.19205298,1.490066225,0.894039735,0.117647059,2.682119205,7.301324503,7.003311258,10.13245033,11.02649007,0.745033113,0,1.490066225,3.129139073,1.639072848,1.043046358,0.894039735,1.043046358,1.937086093,2.086092715,2.831125828,0.359049035
179,L. Narsingh,Swansea City,Midfielder,175,right,137,0,3.009708738,5.325659576,3.708737864,6.767324996,0.196078431,0,0,0,0.153846154,0,0.051282051,0.538461538,0,0.076923077,0.153846154,0,0,0.042553191,0,0.021276596,0.510638298,0,0.021276596,0.404255319,0,0,0,0,0,1.97080292,0,0,0,0,3.941605839,0,0.656934307,0.656934306,0,0,1.313868614,0.333333333,0.666666667,0,0,0,0.166666667,0,0,0.166666667,0,0.25,0.333333333,0,0,0.083333333,0,2.627737226,0,0.656934307,1.97080292,0,2.627737226,5.255474453,2.627737226,4.598540146,12.48175182,0,0,0.656934307,3.941605839,1.97080292,0.656934307,0.656934307,0.656934307,1.313868613,1.97080292,6.569343066,0.324930152
192,J. Vukovic,Hellas Verona,Defender,195,left,720,1,6.540669856,10.36756247,10.66028708,14.95555051,0.619834711,0,0.275362319,0.260869565,0.178743961,0.15942029,0.024154589,0.019323671,0.019323671,0.014492754,0.009661836,0.567164179,0.328358209,0,0.059701493,0.037313433,0,0,0.007462687,0,0.3125,0.15625,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0,1,0.083333333,0.25,0,0.194444444,0.166666667,0.027777778,0.138888889,0.027777778,0,0,0.111111111,0,5,8.625,0.375,1.875,0.5,0.575,7.125,6.5,6.25,4.875,3.25,0.25,0.25,1.625,0.5,1.125,0.75,1,0.375,1,1,0.5,0.303309641
254,R. Rosales,Malaga,Defender,175,right,1685,1,5.421089385,9.470727386,6.476256983,12.05488244,0.494764398,0.006756757,0.02027027,0.109797297,0.263513514,0.016891892,0.057432432,0.300675676,0.010135135,0.033783784,0.135135135,0,0.007633588,0.47519084,0,0.005725191,0.38740458,0.005725191,0,0.118320611,0,0,0.352522255,0,0,0.235014837,0,0,0,0.106824926,2.456973294,0,0.37388724,0.267062314,0,0,0.106824926,0.285714286,0.714285714,0,0,0.035714286,0.31122449,0,0.015306122,0.367346939,0,0.025510204,0.163265306,0.005102041,0.005102041,0.071428571,1.602373887,4.700296736,1.976261128,0.854599407,1.548961424,0.508474576,4.860534125,7.691394659,6.836795252,7.53115727,8.545994065,0.213649852,0.427299703,2.617210682,1.922848665,1.28189911,1.014836795,1.602373887,1.65578635,1.175074184,2.93768546,2.189910979,0.422789405
